Link outlet,Nama panjang,Nama pendek (ShopeeFood),Store ID,Nama kategori,Nama item,Jumlah terjual,Jumlah modifier group,Jumlah modifier,Deskripsi item,Harga item sebelum promo (harga coret),Harga item setelah promo (harga coret),Nominal atau persentase promo (harga coret),Ketersediaan item,Link foto
https://gofood.link/a/G638946642,RM Laura Minang Ampera - Lowokwaru,Laura Minang - Lowokwaru,G638946642,"LAUK+SAYUR,KUAH,SAMBAL(TAMPA NASI)",Rendang Daging+sayur,0,2,0,"Daging Rendang,sayur,kuah,sambal",24000.0,24000.0,0,Tersedia,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/944cc224-5280-4a48-bfb6-16170ad2d189_Go-Biz_20211003_203407.jpeg
https://gofood.link/a/G638946642,RM Laura Minang Ampera - Lowokwaru,Laura Minang - Lowokwaru,G638946642,"LAUK+SAYUR,KUAH,SAMBAL(TAMPA NASI)",Satu Porsi Rendang Limpa Sapi + Sayur,0,1,0,"Rendang Limpa+sayur Singkong,nangka,kuah,sambal,campur",24000.0,24000.0,0,Habis,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/5dd458d3-b6be-4ada-b837-47763c892f47_Go-Biz_20211003_210449.jpeg
https://gofood.link/a/G638946642,RM Laura Minang Ampera - Lowokwaru,Laura Minang - Lowokwaru,G638946642,"LAUK+SAYUR,KUAH,SAMBAL(TAMPA NASI)",Satu Porsi Rendang Hati Sapi+ Sayur,0,1,0,"Rendang Hati+sayur,kuah,sambal,campur,komplit",23000.0,23000.0,0,Tersedia,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/c7a07142-ddf3-4467-b701-96ada6b92b77_Go-Biz_20211003_212214.jpeg
https://gofood.link/a/G638946642,RM Laura Minang Ampera - Lowokwaru,Laura Minang - Lowokwaru,G638946642,"LAUK+SAYUR,KUAH,SAMBAL(TAMPA NASI)",Satu Porsi Paru Goreng + Sayur,0,1,0,"Paru Sapi Goreng+sayur,kuah,sambal",23000.0,23000.0,0,Habis,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/46c86047-f4a4-4932-995b-774070c79efb_Go-Biz_20211003_204001.jpeg
https://gofood.link/a/G638946642,RM Laura Minang Ampera - Lowokwaru,Laura Minang - Lowokwaru,G638946642,"LAUK+SAYUR,KUAH,SAMBAL(TAMPA NASI)",Satu Porsi Ayam Goreng + Sayur,0,1,0,"Ayam Goreng+sayur Singkong,nangka,kuah,sambal Campur",23000.0,23000.0,0,Tersedia,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/ac287ce8-d701-460c-8579-cb74ce54c434_Go-Biz_20211003_210650.jpeg
https://gofood.link/a/G638946642,RM Laura Minang Ampera - Lowokwaru,Laura Minang - Lowokwaru,G638946642,"LAUK+SAYUR,KUAH,SAMBAL(TAMPA NASI)",Satu Porsi Ayam Bakar + Sayur,0,2,0,Ayam Bakar+sayur Campur Komplit,23000.0,23000.0,0,Habis,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/55e0075a-0d86-4d98-9a8c-2ad72f646692_Go-Biz_20211003_210838.jpeg
https://gofood.link/a/G638946642,RM Laura Minang Ampera - Lowokwaru,Laura Minang - Lowokwaru,G638946642,"LAUK+SAYUR,KUAH,SAMBAL(TAMPA NASI)",Satu Porsi Ayam Gulai + Sayur,0,2,0,Ayam Gulai+sayur Campur Komplit,23000.0,23000.0,0,Tersedia,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/a3c2d091-fb4f-4602-8e9e-2c8663022d0d_Go-Biz_20211003_210943.jpeg
https://gofood.link/a/G638946642,RM Laura Minang Ampera - Lowokwaru,Laura Minang - Lowokwaru,G638946642,"LAUK+SAYUR,KUAH,SAMBAL(TAMPA NASI)",Satu Porsi Ayam Balado + Sayur,0,2,0,"Ayam Balado+sayu,kuah,sambal Campur",23000.0,23000.0,0,Tersedia,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/b3b4b0a5-5d53-407d-bb44-9abff6383f3a_Go-Biz_20211003_212609.jpeg
https://gofood.link/a/G638946642,RM Laura Minang Ampera - Lowokwaru,Laura Minang - Lowokwaru,G638946642,"LAUK+SAYUR,KUAH,SAMBAL(TAMPA NASI)",Satu Porsi Ikan Tuna Goreng + Sayur,0,2,0,Ikan Laut Tuna+sayur Campur Komplit,22000.0,22000.0,0,Tersedia,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/e7c4c6cb-8aa3-4d4c-a8f7-0b8c31ead840_Go-Biz_20211003_211053.jpeg
https://gofood.link/a/G638946642,RM Laura Minang Ampera - Lowokwaru,Laura Minang - Lowokwaru,G638946642,"LAUK+SAYUR,KUAH,SAMBAL(TAMPA NASI)",Satu Porsi Ikan Gulai tuna + Sayur,0,2,0,"Ikan Gulai+sayur,kuah,sanbal,campur,komplit",22000.0,22000.0,0,Tersedia,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/baa760ac-15c9-46cb-bc05-95625f3ff73f_Go-Biz_20211003_211153.jpeg
https://gofood.link/a/G638946642,RM Laura Minang Ampera - Lowokwaru,Laura Minang - Lowokwaru,G638946642,"LAUK+SAYUR,KUAH,SAMBAL(TAMPA NASI)",Satu Porsi Ikan Balado + Sayur,0,2,0,Ikan Tuna Balado+sayur Campur Komplit,22000.0,22000.0,0,Tersedia,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/2dbd0edb-f195-4cd8-a735-2d919a332e1c_Go-Biz_20211003_212717.jpeg
https://gofood.link/a/G638946642,RM Laura Minang Ampera - Lowokwaru,Laura Minang - Lowokwaru,G638946642,"LAUK+SAYUR,KUAH,SAMBAL(TAMPA NASI)",Satu Ekor Ikan Lele +SAYUR,0,2,0,Ikan Lele Satu Ekor+sayur Campur Komplit,17000.0,17000.0,0,Tersedia,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/386b03fc-d90e-418b-bdce-ef5095b2b1c5_Go-Biz_20211003_211331.jpeg
https://gofood.link/a/G638946642,RM Laura Minang Ampera - Lowokwaru,Laura Minang - Lowokwaru,G638946642,"LAUK+SAYUR,KUAH,SAMBAL(TAMPA NASI)",Satu Porsi Gulai Kikil + Sayur,0,2,0,"Kikil/tunjang Sapi+sayur,kuah,sambal",33000.0,33000.0,0,Tersedia,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/ac37bc90-10ac-4e0b-b29d-4a7e9e437fad_Go-Biz_20211003_204241.jpeg
https://gofood.link/a/G638946642,RM Laura Minang Ampera - Lowokwaru,Laura Minang - Lowokwaru,G638946642,"LAUK+SAYUR,KUAH,SAMBAL(TAMPA NASI)",Satu Porsi Gulai Usus + Sayur,0,2,0,"Usus Sapi+sayur Singkong,nangka,kuah,sambal",22000.0,22000.0,0,Tersedia,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/66b9a8eb-a97e-43d8-8b26-f3194818ff08_Go-Biz_20211003_204447.jpeg
https://gofood.link/a/G638946642,RM Laura Minang Ampera - Lowokwaru,Laura Minang - Lowokwaru,G638946642,"LAUK+SAYUR,KUAH,SAMBAL(TAMPA NASI)",Satu Porsi Gulai Babat Sapi+ Sayur,0,2,0,Babat+sayur Campur Komplit,22000.0,22000.0,0,Tersedia,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/7fbd1de4-7042-4c93-ac37-7aa5ded170e0_Go-Biz_20211003_211504.jpeg
https://gofood.link/a/G638946642,RM Laura Minang Ampera - Lowokwaru,Laura Minang - Lowokwaru,G638946642,"LAUK+SAYUR,KUAH,SAMBAL(TAMPA NASI)",Satu Porsi Gulai Otak Sapi + Sayur,0,2,0,"Otak Sapi+sayur Singkong,nangka,kuah,sambal",25000.0,25000.0,0,Habis,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/7e783a2a-dc72-49d7-9f67-7ed8fcafddb1_Go-Biz_20211003_204603.jpeg
https://gofood.link/a/G638946642,RM Laura Minang Ampera - Lowokwaru,Laura Minang - Lowokwaru,G638946642,"LAUK+SAYUR,KUAH,SAMBAL(TAMPA NASI)",Satu Porsi Peyek Udang + Sayur,0,1,0,"Peyek Udang+sayur Singkong,Nangka,kuah,sambal",25000.0,25000.0,0,Habis,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/21dd28f5-0b97-4c78-9d4e-46300bd9631f_Go-Biz_20211003_204715.jpeg
https://gofood.link/a/G638946642,RM Laura Minang Ampera - Lowokwaru,Laura Minang - Lowokwaru,G638946642,MENU MINUMAN SEGAR,Es Teh,0,1,0,,8000.0,8000.0,0,Tersedia,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/2b42f85f-d6af-4477-a1cd-580f9d8f9577_b67a83d7-3906-4176-b3d2-fb873bc9b763.jpg
https://gofood.link/a/G638946642,RM Laura Minang Ampera - Lowokwaru,Laura Minang - Lowokwaru,G638946642,MENU MINUMAN SEGAR,Teh Hangat,0,1,0,,7000.0,7000.0,0,Tersedia,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/ac9963ea-7353-4b9b-b048-182f70e199a9_350c65a5-a494-4286-a8b4-dd9c71e8ae1c.jpg
https://gofood.link/a/G638946642,RM Laura Minang Ampera - Lowokwaru,Laura Minang - Lowokwaru,G638946642,MENU MINUMAN SEGAR,Teh Panas,0,1,0,,7000.0,7000.0,0,Tersedia,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/9f1e4676-270b-4c28-aa1f-a687042b7e80_ab1e2c22-cb1b-4222-9e2f-759cd2bd03ee.jpg
https://gofood.link/a/G638946642,RM Laura Minang Ampera - Lowokwaru,Laura Minang - Lowokwaru,G638946642,MENU MINUMAN SEGAR,Es Jeruk,0,1,0,,8000.0,8000.0,0,Tersedia,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/2fb6f43f-a441-4918-9524-e23d25b81df8_d7158014-c9f6-47ff-a914-daee0c0c4a1a.jpg
https://gofood.link/a/G638946642,RM Laura Minang Ampera - Lowokwaru,Laura Minang - Lowokwaru,G638946642,MENU MINUMAN SEGAR,Jeruk Hangat,0,1,0,,7000.0,7000.0,0,Tersedia,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/2819a252-e8cd-4383-9c72-dfa6a8c38189_26018f8a-e391-4fd6-95cc-3048fff3e3b4.jpg
https://gofood.link/a/G638946642,RM Laura Minang Ampera - Lowokwaru,Laura Minang - Lowokwaru,G638946642,MENU MINUMAN SEGAR,Jeruk Panas,0,1,0,,7000.0,7000.0,0,Tersedia,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/86a6b15b-99e6-4c61-999b-2f301e6a6332_184ee332-febc-4a75-8ab9-1c4ca12edc6e.jpg
https://gofood.link/a/G638946642,RM Laura Minang Ampera - Lowokwaru,Laura Minang - Lowokwaru,G638946642,MENU MINUMAN SEGAR,Kopi Hitam,0,1,0,,11000.0,11000.0,0,Habis,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/1241ca11-9725-4e64-a712-156d94046629_0dae7fc1-3cfa-46a6-add1-999f3c10055b_file20190409-1066-12s2o1c.jpeg
https://gofood.link/a/G638946642,RM Laura Minang Ampera - Lowokwaru,Laura Minang - Lowokwaru,G638946642,MENU MINUMAN SEGAR,Mineral Dingin 600ml,0,1,0,,7000.0,7000.0,0,Tersedia,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/b07559b1-c00f-4ac4-994a-78d3c0ebda51_b1e9f6a9-15e4-49c2-bf8c-20c458d4023f_Go-Biz_20190914_225110.jpeg
https://gofood.link/a/G638946642,RM Laura Minang Ampera - Lowokwaru,Laura Minang - Lowokwaru,G638946642,MENU MINUMAN SEGAR,Mineral Cheers 330 ml,0,1,0,,6000.0,6000.0,0,Tersedia,https://i.gojekapi.com/darkroom/gofood-indonesia/v2/images/uploads/906a2797-0b5f-403c-b0e6-45b2ab0e9545_5d9d9b85-3751-4622-87fe-2ffa0c40aa62_Go-Biz_20190914_225227.jpeg
